"year","plantid","plot","survey.date","survey.period","varb","init.doy"
2022,"3645_1",1,2022-06-02,9,"lost",152
2022,"3741_1",1,2022-05-16,7,"new",138
2022,"3741_1",1,2022-05-25,8,"new",145
2022,"3741_1",1,2022-05-25,8,"new",145
2022,"3763_1",1,2022-04-25,4,"new",117
2022,"3763_1",1,2022-06-07,10,"lost",159
2022,"3779_1",1,2022-05-08,6,"new",131
2022,"3779_1",1,2022-05-25,8,"new",145
2022,"3782_1",1,2022-05-08,6,"new",131
2022,"3782_1",1,2022-06-02,9,"lost",152
2022,"3814_1",1,2022-05-02,5,"new",124
2022,"3814_1",1,2022-05-16,7,"new",138
2022,"3814_1",1,2022-06-02,9,"lost",152
2022,"3821_1",1,2022-04-25,4,"new",117
2022,"3821_1",1,2022-05-16,7,"new",138
2022,"3821_1",1,2022-05-16,7,"new",138
2022,"3821_1",1,2022-06-02,9,"lost",152
2022,"3821_1",1,2022-06-14,11,"lost",166
2022,"3845_1",1,2022-05-25,8,"new",145
2022,"3879_1",1,2022-05-16,7,"new",138
2022,"3879_1",1,2022-06-21,12,"lost",173
2022,"3930_1",1,2022-04-19,3,"new",110
2022,"3930_1",1,2022-05-08,6,"new",131
2022,"3930_1",1,2022-05-16,7,"new",138
2022,"3930_1",1,2022-06-02,9,"lost",152
2022,"3935_1",1,2022-05-02,5,"new",124
2022,"3935_1",1,2022-05-25,8,"new",145
2022,"3935_1",1,2022-06-07,10,"lost",159
2022,"7536_1",1,2022-05-08,6,"new",131
2022,"7562_1",1,2022-04-19,3,"new",110
2022,"7562_1",1,2022-06-02,9,"lost",152
2022,"3013_2",2,2022-05-08,6,"new",131
2022,"3155_2",2,2022-05-08,6,"new",131
2022,"3156_2",2,2022-04-26,4,"new",117
2022,"3156_2",2,2022-05-16,7,"new",138
2022,"3156_2",2,2022-06-02,9,"lost",152
2022,"3157_2",2,2022-04-26,4,"new",117
2022,"3157_2",2,2022-05-08,6,"new",131
2022,"3157_2",2,2022-05-25,8,"new",145
2022,"3157_2",2,2022-06-02,9,"lost",152
2022,"3159_2",2,2022-05-08,6,"new",131
2022,"3159_2",2,2022-05-16,7,"new",138
2022,"3159_2",2,2022-06-02,9,"lost",152
2022,"3159_2",2,2022-06-02,9,"lost",152
2022,"3163_2",2,2022-05-16,7,"new",138
2022,"3164_2",2,2022-05-08,6,"new",131
2022,"3166_2",2,2022-04-19,3,"new",110
2022,"3166_2",2,2022-05-08,6,"new",131
2022,"3166_2",2,2022-06-02,9,"lost",152
2022,"3167_2",2,2022-04-26,4,"new",117
2022,"3167_2",2,2022-05-08,6,"new",131
2022,"3167_2",2,2022-06-02,9,"lost",152
2022,"3169_2",2,2022-04-26,4,"new",117
2022,"3169_2",2,2022-05-16,7,"new",138
2022,"3169_2",2,2022-06-02,9,"lost",152
2022,"3172_2",2,2022-04-26,4,"new",117
2022,"3172_2",2,2022-05-25,8,"new",145
2022,"3172_2",2,2022-06-02,9,"lost",152
2022,"3175_2",2,2022-05-08,6,"new",131
2022,"3175_2",2,2022-06-02,9,"lost",152
2022,"3185_2",2,2022-04-26,4,"new",117
2022,"3185_2",2,2022-05-16,7,"new",138
2022,"3190_2",2,2022-05-16,7,"new",138
2022,"3352_2",2,2022-05-08,6,"new",131
2022,"3352_2",2,2022-05-25,8,"new",145
2022,"3352_2",2,2022-06-02,9,"lost",152
2022,"3413_2",2,2022-05-02,5,"new",124
2022,"3413_2",2,2022-05-25,8,"new",145
2022,"3413_2",2,2022-06-07,10,"lost",159
2022,"3477_2",2,2022-05-16,7,"new",138
2022,"3480_2",2,2022-05-08,6,"new",131
2022,"3480_2",2,2022-06-02,9,"lost",152
2022,"3519_2",2,2022-04-19,3,"new",110
2022,"3519_2",2,2022-05-08,6,"new",131
2022,"3519_2",2,2022-06-07,10,"lost",159
2022,"3531_2",2,2022-04-26,4,"new",117
2022,"3531_2",2,2022-05-08,6,"new",131
2022,"3531_2",2,2022-06-02,9,"lost",152
2022,"3550_2",2,2022-05-08,6,"new",131
2022,"3550_2",2,2022-05-25,8,"new",145
2022,"3562_2",2,2022-05-16,7,"new",138
2022,"3562_2",2,2022-06-02,9,"lost",152
2022,"3597_2",2,2022-04-19,3,"new",110
2022,"3597_2",2,2022-05-08,6,"new",131
2022,"3597_2",2,2022-05-16,7,"new",138
2022,"3597_2",2,2022-06-02,9,"lost",152
2022,"3703_2",2,2022-04-26,4,"new",117
2022,"3703_2",2,2022-05-25,8,"new",145
2022,"3703_2",2,2022-06-02,9,"lost",152
2022,"3751_2",2,2022-04-26,4,"new",117
2022,"3751_2",2,2022-05-25,8,"new",145
2022,"3751_2",2,2022-06-02,9,"lost",152
2022,"3865_2",2,2022-05-02,5,"new",124
2022,"3865_2",2,2022-06-07,10,"lost",159
2022,"3891_2",2,2022-05-08,6,"new",131
2022,"3015_3",3,2022-05-02,5,"new",124
2022,"3015_3",3,2022-06-07,10,"lost",159
2022,"3056_3",3,2022-04-26,4,"new",117
2022,"3081_3",3,2022-05-16,7,"new",138
2022,"3151_3",3,2022-05-08,6,"new",131
2022,"3304_3",3,2022-04-26,4,"new",117
2022,"3304_3",3,2022-05-25,8,"new",145
2022,"3304_3",3,2022-06-07,10,"lost",159
2022,"3313_3",3,2022-05-16,7,"new",138
2022,"3349_3",3,2022-04-26,4,"new",117
2022,"3349_3",3,2022-05-16,7,"new",138
2022,"3349_3",3,2022-05-16,7,"new",138
2022,"3349_3",3,2022-06-14,11,"lost",166
2022,"3462_3",3,2022-04-19,3,"new",110
2022,"3462_3",3,2022-04-26,4,"new",117
2022,"3462_3",3,2022-05-02,5,"new",124
2022,"3462_3",3,2022-06-07,10,"lost",159
2022,"3624_3",3,2022-05-16,7,"new",138
2022,"3759_3",3,2022-04-06,1,"new",96
2022,"3759_3",3,2022-05-02,5,"new",124
2022,"3759_3",3,2022-05-02,5,"new",124
2022,"3759_3",3,2022-05-02,5,"new",124
2022,"3759_3",3,2022-06-07,10,"lost",159
2022,"3796_3",3,2022-05-02,5,"new",124
2022,"3796_3",3,2022-06-07,10,"lost",159
2022,"3797_3",3,2022-04-26,4,"new",117
2022,"3797_3",3,2022-05-16,7,"new",138
2022,"3797_3",3,2022-06-07,10,"lost",159
2022,"3798_3",3,2022-05-02,5,"new",124
2022,"3798_3",3,2022-06-14,11,"lost",166
2022,"3799_3",3,2022-05-16,7,"new",138
2022,"3846_3",3,2022-05-16,7,"new",138
2022,"3846_3",3,2022-06-21,12,"lost",173
2022,"3906_3",3,2022-05-25,8,"new",145
2022,"7573_3",3,2022-05-02,5,"new",124
2022,"1411_4",4,2022-04-06,1,"new",96
2022,"1411_4",4,2022-04-26,4,"new",117
2022,"1411_4",4,2022-06-07,10,"new",159
2022,"1411_4",4,2022-06-07,10,"new",159
2022,"1411_4",4,2022-06-07,10,"lost",159
2022,"2238_4",4,2022-05-16,7,"new",138
2022,"2238_4",4,2022-05-16,7,"new",138
2022,"2238_4",4,2022-05-16,7,"new",138
2022,"2238_4",4,2022-06-07,10,"lost",159
2022,"3007_4",4,2022-05-02,5,"new",124
2022,"3122_4",4,2022-05-16,7,"new",138
2022,"3122_4",4,2022-05-16,7,"new",138
2022,"3122_4",4,2022-05-25,8,"new",145
2022,"3122_4",4,2022-05-25,8,"new",145
2022,"3122_4",4,2022-05-31,9,"lost",152
2022,"3122_4",4,2022-05-31,9,"lost",152
2022,"3182_4",4,2022-05-16,7,"new",138
2022,"3182_4",4,2022-05-16,7,"new",138
2022,"3182_4",4,2022-05-31,9,"lost",152
2022,"3364_4",4,2022-04-19,3,"new",110
2022,"3364_4",4,2022-05-02,5,"new",124
2022,"3364_4",4,2022-05-08,6,"new",131
2022,"3364_4",4,2022-06-07,10,"lost",159
2022,"3656_4",4,2022-05-02,5,"new",124
2022,"3730_4",4,2022-05-02,5,"new",124
2022,"3787_4",4,2022-05-25,8,"new",145
2022,"7545_4",4,2022-05-16,7,"new",138
2022,"7550_4",4,2022-04-19,3,"new",110
2022,"7550_4",4,2022-05-08,6,"new",131
2022,"7550_4",4,2022-06-21,12,"lost",173
2022,"7591_4",4,2022-05-16,7,"new",138
2022,"7591_4",4,2022-05-25,8,"new",145
2022,"3010_5",5,2022-04-19,3,"new",110
2022,"3010_5",5,2022-05-08,6,"new",131
2022,"3010_5",5,2022-06-07,10,"lost",159
2022,"3022_5",5,2022-04-19,3,"new",110
2022,"3022_5",5,2022-05-02,5,"new",124
2022,"3022_5",5,2022-06-07,10,"lost",159
2022,"3067_5",5,2022-04-06,1,"new",96
2022,"3067_5",5,2022-04-19,3,"new",110
2022,"3067_5",5,2022-05-02,5,"new",124
2022,"3067_5",5,2022-06-07,10,"lost",159
2022,"3074_5",5,2022-04-26,4,"new",117
2022,"3074_5",5,2022-05-16,7,"new",138
2022,"3074_5",5,2022-05-16,7,"new",138
2022,"3074_5",5,2022-06-07,10,"lost",159
2022,"3074_5",5,2022-06-07,10,"lost",159
2022,"3074_5",5,2022-06-23,12,"lost",173
2022,"3093_5",5,2022-05-08,6,"new",131
2022,"3108_5",5,2022-05-16,7,"new",138
2022,"3109_5",5,2022-04-26,4,"new",117
2022,"3109_5",5,2022-05-16,7,"new",138
2022,"3109_5",5,2022-06-07,10,"lost",159
2022,"3124_5",5,2022-04-19,3,"new",110
2022,"3124_5",5,2022-05-16,7,"new",138
2022,"3124_5",5,2022-06-07,10,"lost",159
2022,"3125_5",5,2022-05-02,5,"new",124
2022,"3125_5",5,2022-06-07,10,"lost",159
2022,"3127_5",5,2022-04-26,4,"new",117
2022,"3127_5",5,2022-05-02,5,"new",124
2022,"3135_5",5,2022-04-06,1,"new",96
2022,"3135_5",5,2022-04-19,3,"new",110
2022,"3135_5",5,2022-04-26,4,"new",117
2022,"3135_5",5,2022-05-31,9,"lost",152
2022,"3148_5",5,2022-05-02,5,"new",124
2022,"3152_5",5,2022-05-02,5,"new",124
2022,"3153_5",5,2022-05-08,6,"new",131
2022,"3153_5",5,2022-06-23,12,"lost",173
2022,"3161_5",5,2022-04-19,3,"new",110
2022,"3161_5",5,2022-05-16,7,"new",138
2022,"3161_5",5,2022-05-16,7,"new",138
2022,"3161_5",5,2022-06-07,10,"lost",159
2022,"3178_5",5,2022-05-02,5,"new",124
2022,"3178_5",5,2022-05-02,5,"new",124
2022,"3193_5",5,2022-05-25,8,"new",145
2022,"3196_5",5,2022-04-26,4,"new",117
2022,"3196_5",5,2022-05-16,7,"new",138
2022,"3197_5",5,2022-04-26,4,"new",117
2022,"3197_5",5,2022-05-02,5,"new",124
2022,"3197_5",5,2022-05-16,7,"new",138
2022,"3197_5",5,2022-05-16,7,"new",138
2022,"3198_5",5,2022-04-26,4,"new",117
2022,"3198_5",5,2022-05-02,5,"new",124
2022,"3198_5",5,2022-06-07,10,"lost",159
2022,"3199_5",5,2022-04-26,4,"new",117
2022,"3199_5",5,2022-05-16,7,"new",138
2022,"3200_5",5,2022-04-19,3,"new",110
2022,"3200_5",5,2022-04-26,4,"new",117
2022,"3200_5",5,2022-05-02,5,"new",124
2022,"3200_5",5,2022-06-07,10,"lost",159
2022,"3338_5",5,2022-04-19,3,"new",110
2022,"3338_5",5,2022-05-02,5,"new",124
2022,"3338_5",5,2022-05-31,9,"lost",152
2022,"3465_5",5,2022-05-02,5,"new",124
2022,"3465_5",5,2022-05-08,6,"new",131
2022,"3465_5",5,2022-06-14,11,"lost",166
2022,"3473_5",5,2022-04-06,1,"new",96
2022,"3473_5",5,2022-04-19,3,"new",110
2022,"3473_5",5,2022-04-26,4,"new",117
2022,"3473_5",5,2022-06-07,10,"lost",159
2022,"3476_5",5,2022-04-06,1,"new",96
2022,"3476_5",5,2022-04-26,4,"new",117
2022,"3476_5",5,2022-06-07,10,"lost",159
2022,"3479_5",5,2022-04-19,3,"new",110
2022,"3479_5",5,2022-05-08,6,"new",131
2022,"3479_5",5,2022-06-07,10,"lost",159
2022,"3488_5",5,2022-04-26,4,"new",117
2022,"3488_5",5,2022-04-26,4,"new",117
2022,"3488_5",5,2022-04-26,4,"new",117
2022,"3488_5",5,2022-05-16,7,"new",138
2022,"3488_5",5,2022-05-16,7,"new",138
2022,"3499_5",5,2022-04-26,4,"new",117
2022,"3499_5",5,2022-05-16,7,"new",138
2022,"3499_5",5,2022-05-31,9,"lost",152
2022,"3516_5",5,2022-05-02,5,"new",124
2022,"3516_5",5,2022-05-08,6,"new",131
2022,"3516_5",5,2022-06-14,11,"lost",166
2022,"3546_5",5,2022-04-26,4,"new",117
2022,"3546_5",5,2022-05-16,7,"new",138
2022,"3546_5",5,2022-06-07,10,"lost",159
2022,"3560_5",5,2022-05-02,5,"new",124
2022,"3615_5",5,2022-05-02,5,"new",124
2022,"3615_5",5,2022-05-25,8,"new",145
2022,"3644_5",5,2022-04-26,4,"new",117
2022,"3649_5",5,2022-05-02,5,"new",124
2022,"3649_5",5,2022-06-07,10,"lost",159
2022,"3663_5",5,2022-04-19,3,"new",110
2022,"3663_5",5,2022-05-16,7,"new",138
2022,"3663_5",5,2022-06-07,10,"lost",159
2022,"3685_5",5,2022-04-19,3,"new",110
2022,"3685_5",5,2022-04-19,3,"new",110
2022,"3685_5",5,2022-05-16,7,"new",138
2022,"3685_5",5,2022-06-07,10,"lost",159
2022,"3697_5",5,2022-04-19,3,"new",110
2022,"3697_5",5,2022-05-02,5,"new",124
2022,"3697_5",5,2022-05-08,6,"lost",131
2022,"3697_5",5,2022-06-07,10,"lost",159
2022,"3710_5",5,2022-04-19,3,"new",110
2022,"3710_5",5,2022-05-02,5,"new",124
2022,"3710_5",5,2022-05-08,6,"new",131
2022,"3710_5",5,2022-06-07,10,"lost",159
2022,"3788_5",5,2022-05-16,7,"new",138
2022,"3810_5",5,2022-04-26,4,"new",117
2022,"3810_5",5,2022-05-02,5,"new",124
2022,"3810_5",5,2022-05-25,8,"new",145
2022,"3810_5",5,2022-06-07,10,"lost",159
2022,"3811_5",5,2022-05-02,5,"new",124
2022,"3811_5",5,2022-06-07,10,"lost",159
2022,"3820_5",5,2022-05-16,7,"new",138
2022,"3833_5",5,2022-04-26,4,"new",117
2022,"3833_5",5,2022-05-16,7,"new",138
2022,"3869_5",5,2022-05-02,5,"new",124
2022,"3877_5",5,2022-05-02,5,"new",124
2022,"3888_5",5,2022-04-19,3,"new",110
2022,"3888_5",5,2022-06-07,10,"lost",159
2022,"3896_5",5,2022-04-06,1,"new",96
2022,"3896_5",5,2022-04-26,4,"new",117
2022,"3896_5",5,2022-06-07,10,"lost",159
2022,"3987_5",5,2022-04-26,4,"new",117
2022,"3988_5",5,2022-04-26,4,"new",117
2022,"3988_5",5,2022-05-02,5,"new",124
2022,"3988_5",5,2022-06-07,10,"lost",159
2022,"5021_5",5,2022-04-06,1,"new",96
2022,"5021_5",5,2022-04-26,4,"new",117
2022,"5021_5",5,2022-04-26,4,"new",117
2022,"5021_5",5,2022-05-25,8,"lost",145
2022,"5021_5",5,2022-05-31,9,"lost",152
2022,"5022_5",5,2022-04-26,4,"new",117
2022,"5022_5",5,2022-06-07,10,"lost",159
2022,"5026_5",5,2022-04-19,3,"new",110
2022,"5026_5",5,2022-05-08,6,"new",131
2022,"5026_5",5,2022-05-31,9,"lost",152
2022,"5036_5",5,2022-04-26,4,"new",117
2022,"5036_5",5,2022-05-02,5,"new",124
2022,"5042_5",5,2022-05-25,8,"new",145
2022,"5044_5",5,2022-04-26,4,"new",117
2022,"5044_5",5,2022-04-26,4,"new",117
2022,"5044_5",5,2022-05-08,6,"lost",131
2022,"5044_5",5,2022-06-07,10,"lost",159
2022,"5045_5",5,2022-05-31,9,"new",152
2022,"7522_5",5,2022-05-25,8,"new",145
2022,"7526_5",5,2022-04-19,3,"new",110
2022,"7526_5",5,2022-06-07,10,"lost",159
2022,"7546_5",5,2022-04-26,4,"new",117
2022,"7546_5",5,2022-05-25,8,"new",145
2022,"7546_5",5,2022-05-31,9,"lost",152
2022,"7555_5",5,2022-05-02,5,"new",124
2022,"3005_6",6,2022-04-19,3,"new",110
2022,"3005_6",6,2022-05-16,7,"new",138
2022,"3005_6",6,2022-06-06,10,"lost",159
2022,"3008_6",6,2022-05-25,8,"new",145
2022,"3070_6",6,2022-04-11,2,"new",103
2022,"3070_6",6,2022-05-08,6,"new",131
2022,"3070_6",6,2022-05-16,7,"new",138
2022,"3070_6",6,2022-06-06,10,"lost",159
2022,"3070_6",6,2022-06-28,12,"lost",173
2022,"3070_6",6,2022-06-28,12,"lost",173
2022,"3136_6",6,2022-04-11,2,"new",103
2022,"3136_6",6,2022-05-02,5,"new",124
2022,"3136_6",6,2022-05-16,7,"new",138
2022,"3136_6",6,2022-06-06,10,"lost",159
2022,"3140_6",6,2022-04-19,3,"new",110
2022,"3140_6",6,2022-04-29,4,"new",117
2022,"3140_6",6,2022-05-16,7,"new",138
2022,"3140_6",6,2022-06-06,10,"lost",159
2022,"3141_6",6,2022-04-29,4,"new",117
2022,"3141_6",6,2022-05-16,7,"new",138
2022,"3141_6",6,2022-06-06,10,"new",159
2022,"3141_6",6,2022-06-06,10,"lost",159
2022,"3142_6",6,2022-06-06,10,"new",159
2022,"3173_6",6,2022-04-19,3,"new",110
2022,"3173_6",6,2022-05-08,6,"new",131
2022,"3173_6",6,2022-05-25,8,"new",145
2022,"3173_6",6,2022-05-25,8,"new",145
2022,"3173_6",6,2022-06-06,10,"lost",159
2022,"3173_6",6,2022-06-06,10,"lost",159
2022,"3179_6",6,2022-04-19,3,"new",110
2022,"3179_6",6,2022-05-08,6,"new",131
2022,"3179_6",6,2022-05-16,7,"new",138
2022,"3179_6",6,2022-06-06,10,"lost",159
2022,"3179_6",6,2022-06-14,11,"lost",166
2022,"3179_6",6,2022-06-14,11,"lost",166
2022,"3319_6",6,2022-04-29,4,"new",117
2022,"3319_6",6,2022-05-16,7,"new",138
2022,"3319_6",6,2022-05-16,7,"new",138
2022,"3319_6",6,2022-05-25,8,"new",145
2022,"3319_6",6,2022-05-25,8,"new",145
2022,"3319_6",6,2022-06-06,10,"lost",159
2022,"3319_6",6,2022-06-06,10,"lost",159
2022,"3319_6",6,2022-06-14,11,"lost",166
2022,"3319_6",6,2022-06-14,11,"lost",166
2022,"3319_6",6,2022-06-14,11,"lost",166
2022,"3358_6",6,2022-04-29,4,"new",117
2022,"3358_6",6,2022-05-02,5,"new",124
2022,"3358_6",6,2022-05-02,5,"new",124
2022,"3358_6",6,2022-05-08,6,"new",131
2022,"3358_6",6,2022-05-25,8,"lost",145
2022,"3358_6",6,2022-06-28,12,"new",173
2022,"3360_6",6,2022-04-29,4,"new",117
2022,"3360_6",6,2022-05-16,7,"new",138
2022,"3360_6",6,2022-06-06,10,"lost",159
2022,"3372_6",6,2022-05-25,8,"new",145
2022,"3374_6",6,2022-05-02,5,"new",124
2022,"3400_6",6,2022-06-06,10,"new",159
2022,"3466_6",6,2022-05-08,6,"new",131
2022,"3466_6",6,2022-05-25,8,"new",145
2022,"3466_6",6,2022-05-25,8,"new",145
2022,"3466_6",6,2022-06-06,10,"lost",159
2022,"3489_6",6,2022-05-25,8,"new",145
2022,"3518_6",6,2022-04-29,4,"new",117
2022,"3518_6",6,2022-05-16,7,"new",138
2022,"3518_6",6,2022-05-25,8,"new",145
2022,"3630_6",6,2022-04-19,3,"new",110
2022,"3630_6",6,2022-05-08,6,"new",131
2022,"3630_6",6,2022-05-08,6,"new",131
2022,"3630_6",6,2022-06-06,10,"lost",159
2022,"3643_6",6,2022-05-08,6,"new",131
2022,"3643_6",6,2022-05-25,8,"new",145
2022,"3643_6",6,2022-05-25,8,"new",145
2022,"3643_6",6,2022-06-06,10,"lost",159
2022,"3648_6",6,2022-04-29,4,"new",117
2022,"3648_6",6,2022-05-25,8,"new",145
2022,"3648_6",6,2022-05-25,8,"new",145
2022,"3648_6",6,2022-05-25,8,"new",145
2022,"3648_6",6,2022-06-06,10,"lost",159
2022,"3648_6",6,2022-06-28,12,"lost",173
2022,"3669_6",6,2022-04-29,4,"new",117
2022,"3669_6",6,2022-05-08,6,"new",131
2022,"3669_6",6,2022-05-16,7,"new",138
2022,"3669_6",6,2022-06-06,10,"lost",159
2022,"3725_6",6,2022-04-29,4,"new",117
2022,"3725_6",6,2022-05-08,6,"new",131
2022,"3725_6",6,2022-05-16,7,"new",138
2022,"3725_6",6,2022-06-06,10,"lost",159
2022,"3729_6",6,2022-05-02,5,"new",124
2022,"3729_6",6,2022-05-08,6,"new",131
2022,"3729_6",6,2022-06-06,10,"lost",159
2022,"3733_6",6,2022-04-29,4,"new",117
2022,"3733_6",6,2022-05-25,8,"new",145
2022,"3733_6",6,2022-06-06,10,"lost",159
2022,"3743_6",6,2022-05-16,7,"new",138
2022,"3743_6",6,2022-05-25,8,"new",145
2022,"3743_6",6,2022-06-06,10,"lost",159
2022,"3773_6",6,2022-05-02,5,"new",124
2022,"3773_6",6,2022-05-25,8,"new",145
2022,"3773_6",6,2022-06-06,10,"lost",159
2022,"3777_6",6,2022-04-29,4,"new",117
2022,"3777_6",6,2022-05-16,7,"new",138
2022,"3777_6",6,2022-06-06,10,"lost",159
2022,"3789_6",6,2022-05-16,7,"new",138
2022,"3789_6",6,2022-06-28,12,"lost",173
2022,"3887_6",6,2022-05-02,5,"new",124
2022,"3887_6",6,2022-05-08,6,"new",131
2022,"3887_6",6,2022-05-08,6,"new",131
2022,"3955_6",6,2022-05-25,8,"new",145
2022,"7587_6",6,2022-05-08,6,"new",131
2022,"7587_6",6,2022-05-25,8,"new",145
2022,"3044_7",7,2022-04-25,4,"new",117
2022,"3044_7",7,2022-05-16,7,"new",138
2022,"3044_7",7,2022-06-08,10,"lost",159
2022,"3089_7",7,2022-04-19,3,"new",110
2022,"3089_7",7,2022-05-02,5,"new",124
2022,"3089_7",7,2022-06-08,10,"lost",159
2022,"3100_7",7,2022-05-02,5,"new",124
2022,"3298_7",7,2022-04-19,3,"new",110
2022,"3298_7",7,2022-05-02,5,"new",124
2022,"3298_7",7,2022-05-16,7,"lost",138
2022,"3368_7",7,2022-05-25,8,"new",145
2022,"3370_7",7,2022-05-31,9,"new",152
2022,"3370_7",7,2022-06-08,10,"lost",159
2022,"3375_7",7,2022-04-25,4,"new",117
2022,"3375_7",7,2022-05-02,5,"new",124
2022,"3375_7",7,2022-06-08,10,"lost",159
2022,"3375_7",7,2022-06-08,10,"lost",159
2022,"3401_7",7,2022-05-16,7,"new",138
2022,"3403_7",7,2022-05-31,9,"new",152
2022,"3403_7",7,2022-06-08,10,"lost",159
2022,"3406_7",7,2022-05-16,7,"new",138
2022,"3406_7",7,2022-06-08,10,"lost",159
2022,"3408_7",7,2022-05-16,7,"new",138
2022,"3408_7",7,2022-06-08,10,"lost",159
2022,"3443_7",7,2022-04-25,4,"new",117
2022,"3443_7",7,2022-06-08,10,"lost",159
2022,"3446_7",7,2022-04-11,2,"new",103
2022,"3446_7",7,2022-04-19,3,"new",110
2022,"3450_7",7,2022-04-06,1,"new",96
2022,"3450_7",7,2022-05-02,5,"new",124
2022,"3450_7",7,2022-05-02,5,"new",124
2022,"3450_7",7,2022-06-08,10,"lost",159
2022,"3452_7",7,2022-04-19,3,"new",110
2022,"3452_7",7,2022-05-02,5,"new",124
2022,"3452_7",7,2022-05-02,5,"new",124
2022,"3452_7",7,2022-05-08,6,"new",131
2022,"3452_7",7,2022-06-08,10,"lost",159
2022,"3452_7",7,2022-06-08,10,"lost",159
2022,"3453_7",7,2022-05-02,5,"new",124
2022,"3453_7",7,2022-05-08,6,"new",131
2022,"3453_7",7,2022-05-31,9,"new",152
2022,"3453_7",7,2022-05-31,9,"new",152
2022,"3453_7",7,2022-05-31,9,"lost",152
2022,"3688_7",7,2022-05-08,6,"new",131
2022,"3688_7",7,2022-05-16,7,"new",138
2022,"3874_7",7,2022-04-25,4,"new",117
2022,"3874_7",7,2022-05-16,7,"new",138
2022,"3874_7",7,2022-05-16,7,"lost",138
2022,"3886_7",7,2022-04-19,3,"new",110
2022,"3886_7",7,2022-05-16,7,"new",138
2022,"3886_7",7,2022-05-31,9,"lost",152
2022,"3981_7",7,2022-04-19,3,"new",110
2022,"3981_7",7,2022-05-16,7,"new",138
2022,"3981_7",7,2022-06-08,10,"lost",159
2022,"3981_7",7,2022-06-23,12,"lost",173
2022,"3994_7",7,2022-04-25,4,"new",117
2022,"3994_7",7,2022-04-25,4,"new",117
2022,"3994_7",7,2022-05-16,7,"new",138
2022,"3994_7",7,2022-05-16,7,"new",138
2022,"3994_7",7,2022-05-16,7,"new",138
2022,"3994_7",7,2022-06-08,10,"lost",159
2022,"3994_7",7,2022-06-08,10,"lost",159
2022,"5032_7",7,2022-04-06,1,"new",96
2022,"5032_7",7,2022-05-16,7,"new",138
2022,"5032_7",7,2022-05-31,9,"lost",152
2022,"5032_7",7,2022-05-31,9,"lost",152
2022,"5037_7",7,2022-05-31,9,"new",152
2022,"5037_7",7,2022-05-31,9,"lost",152
2022,"5040_7",7,2022-05-31,9,"new",152
2022,"5040_7",7,2022-05-31,9,"lost",152
2022,"5047_7",7,2022-04-25,4,"new",117
2022,"5047_7",7,2022-05-08,6,"new",131
2022,"5047_7",7,2022-06-08,10,"lost",159
2022,"5048_7",7,2022-05-16,7,"new",138
2022,"5049_7",7,2022-04-19,3,"new",110
2022,"5049_7",7,2022-05-08,6,"new",131
2022,"5050_7",7,2022-05-25,8,"new",145
2022,"5051_7",7,2022-05-02,5,"new",124
2022,"5051_7",7,2022-05-16,7,"new",138
2022,"5051_7",7,2022-06-08,10,"lost",159
2022,"5053_7",7,2022-05-16,7,"new",138
2022,"5053_7",7,2022-06-08,10,"lost",159
2022,"5054_7",7,2022-05-16,7,"new",138
2022,"5056_7",7,2022-05-31,9,"new",152
2022,"5056_7",7,2022-05-31,9,"new",152
2022,"5056_7",7,2022-06-08,10,"lost",159
2022,"5056_7",7,2022-06-08,10,"lost",159
2022,"7544_7",7,2022-05-08,6,"new",131
2022,"7544_7",7,2022-06-14,11,"lost",166
2022,"3190_10",10,2022-04-28,4,"new",117
2022,"3190_10",10,2022-04-28,4,"new",117
2022,"3190_10",10,2022-06-14,11,"lost",166
2022,"3190_10",10,2022-06-21,12,"lost",173
2022,"3353_10",10,2022-04-11,2,"new",103
2022,"3353_10",10,2022-05-02,5,"new",124
2022,"3353_10",10,2022-05-26,8,"lost",145
2022,"3547_10",10,2022-04-28,4,"new",117
2022,"3655_10",10,2022-04-11,2,"new",103
2022,"3655_10",10,2022-04-19,3,"new",110
2022,"3655_10",10,2022-06-02,9,"lost",152
2022,"3002_12",12,2022-05-02,5,"new",124
2022,"3002_12",12,2022-05-16,7,"new",138
2022,"3002_12",12,2022-05-16,7,"new",138
2022,"3129_12",12,2022-04-19,3,"new",110
2022,"3129_12",12,2022-05-08,6,"new",131
2022,"3129_12",12,2022-06-01,9,"lost",152
2022,"3131_12",12,2022-05-08,6,"new",131
2022,"3135_12",12,2022-04-28,4,"new",117
2022,"3135_12",12,2022-05-08,6,"new",131
2022,"3135_12",12,2022-05-08,6,"new",131
2022,"3135_12",12,2022-06-08,10,"lost",159
2022,"3137_12",12,2022-05-16,7,"new",138
2022,"3145_12",12,2022-05-16,7,"new",138
2022,"3395_12",12,2022-04-19,3,"new",110
2022,"3395_12",12,2022-05-16,7,"new",138
2022,"3395_12",12,2022-05-16,7,"new",138
2022,"3395_12",12,2022-06-01,9,"lost",152
2022,"3413_12",12,2022-06-01,9,"new",152
2022,"3423_12",12,2022-05-16,7,"new",138
2022,"3423_12",12,2022-05-25,8,"new",145
2022,"3423_12",12,2022-05-25,8,"new",145
2022,"3445_12",12,2022-05-16,7,"new",138
2022,"3449_12",12,2022-05-08,6,"new",131
2022,"3449_12",12,2022-05-25,8,"new",145
2022,"3451_12",12,2022-05-08,6,"new",131
