"plantid","Year","Plot","in.demo","in.phen","in.seed","No.leaves","Leaf.length","No.umbels","umbel.no","no.seeds","phen.umbels","phen.julis","demo.note","proc.note","demo.edited","seed.note","obs.alive","surv"
"3790_6",2020,6,TRUE,FALSE,FALSE,1,6.1,0,,,,"","","",FALSE,"",TRUE,TRUE
"3790_6",2021,6,TRUE,FALSE,FALSE,2,6,0,,,,"","","",FALSE,"",TRUE,TRUE
"3790_6",2022,6,TRUE,FALSE,FALSE,0,,,,,,"","NP","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3790_6",2023,6,TRUE,FALSE,FALSE,1,11.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3790_6",2024,6,TRUE,TRUE,TRUE,3,18,2,1,0,2,"117; 117","","",FALSE,"counted on 7-Jun; plant/umbels gone;",TRUE,TRUE
"3791_6",2020,6,TRUE,FALSE,FALSE,2,8.2,0,,,,"","","",FALSE,"",TRUE,TRUE
"3791_6",2021,6,TRUE,FALSE,FALSE,4,15,0,,,,"","","",FALSE,"",TRUE,TRUE
"3791_6",2022,6,TRUE,FALSE,FALSE,0,,,,,,"","NP","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3791_6",2023,6,TRUE,FALSE,FALSE,4,25,2,,,,"","next to hose. Not in plot so no previous phenology.","",FALSE,"",TRUE,TRUE
"3791_6",2024,6,TRUE,TRUE,TRUE,0,,,1,0,1,"124","NP","",FALSE,"counted on 7-Jun; plant/umbels gone;",TRUE,TRUE
"3793_3",2019,3,TRUE,FALSE,FALSE,1,16,0,,,,"","","",FALSE,"",TRUE,TRUE
"3793_3",2020,3,TRUE,FALSE,FALSE,1,7.8,0,,,,"","","",FALSE,"",TRUE,TRUE
"3793_3",2021,3,TRUE,FALSE,FALSE,1,15,0,,,,"","","",FALSE,"",TRUE,TRUE
"3793_3",2022,3,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3793_3",2023,3,TRUE,FALSE,FALSE,0,,,,,,"","NP. Tag pulled.","",FALSE,"",FALSE,FALSE
"3794_7",2020,7,TRUE,FALSE,FALSE,1,7.7,0,,,,"","","",FALSE,"",TRUE,TRUE
"3794_7",2021,7,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3794_7",2022,7,TRUE,FALSE,FALSE,0,,,,,,"","NP. Tag pulled","",FALSE,"",FALSE,FALSE
"3795_2",2021,2,TRUE,FALSE,FALSE,2,16.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3795_2",2022,2,TRUE,FALSE,FALSE,1,16.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3795_2",2023,2,TRUE,FALSE,FALSE,1,13,0,,,,"","","",FALSE,"",TRUE,TRUE
"3795_2",2024,2,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3796_3",2019,3,TRUE,FALSE,FALSE,1,9,0,,,,"","","",FALSE,"",TRUE,TRUE
"3796_3",2020,3,TRUE,FALSE,FALSE,,,,,,,"","NPNT","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3796_3",2021,3,TRUE,FALSE,FALSE,1,10,0,,,,"","","",FALSE,"",TRUE,TRUE
"3796_3",2022,3,TRUE,TRUE,TRUE,1,14.5,1,1,0,1,"124","","",FALSE,";",TRUE,TRUE
"3796_3",2023,3,TRUE,TRUE,TRUE,3,20,1,1,0,1,"123","","",FALSE,"",TRUE,TRUE
"3796_3",2024,3,TRUE,TRUE,TRUE,4,17.5,2,1,0,4,"110; 110; 131; 131","phen green+gold umbels","",FALSE,"counted on 5-Jun; final two umbels are for plant 3798",TRUE,TRUE
"3796_3",2024,3,TRUE,TRUE,TRUE,4,17.5,2,2,0,4,"110; 110; 131; 131","phen green+gold umbels","",FALSE,"counted on 5-Jun; final two umbels are for plant 3798",TRUE,TRUE
"3796_3",2024,3,TRUE,TRUE,TRUE,4,17.5,2,3,0,4,"110; 110; 131; 131","phen green+gold umbels","",FALSE,"counted on 5-Jun; final two umbels are for plant 3798",TRUE,TRUE
"3796_3",2024,3,TRUE,TRUE,TRUE,4,17.5,2,4,46,4,"110; 110; 131; 131","phen green+gold umbels","",FALSE,"counted on 5-Jun; final two umbels are for plant 3798",TRUE,TRUE
"3797_3",2019,3,TRUE,FALSE,FALSE,1,12,0,,,,"","","",FALSE,"",TRUE,TRUE
"3797_3",2020,3,TRUE,FALSE,FALSE,1,12.4,0,,,,"","","",FALSE,"",TRUE,TRUE
"3797_3",2021,3,TRUE,TRUE,TRUE,3,17,1,1,0,1,"125","","",FALSE,"dead;;",TRUE,TRUE
"3797_3",2022,3,TRUE,TRUE,TRUE,3,18,2,1,248,2,"117; 138","","",FALSE,";",TRUE,TRUE
"3797_3",2022,3,TRUE,TRUE,TRUE,3,18,2,2,0,2,"117; 138","","",FALSE,";",TRUE,TRUE
"3797_3",2023,3,TRUE,TRUE,TRUE,3,28.5,2,1,68,2,"123; 144","","",FALSE,"",TRUE,TRUE
"3797_3",2023,3,TRUE,TRUE,TRUE,3,28.5,2,2,0,2,"123; 144","","",FALSE,"",TRUE,TRUE
"3797_3",2024,3,TRUE,TRUE,TRUE,3,25,1,1,0,1,"117","","",FALSE,"counted on 5-Jun",TRUE,TRUE
"3798_3",2019,3,TRUE,FALSE,FALSE,1,10,0,,,,"","","",FALSE,"",TRUE,TRUE
"3798_3",2020,3,TRUE,FALSE,FALSE,2,8.4,0,,,,"","","",FALSE,"",TRUE,TRUE
"3798_3",2021,3,TRUE,FALSE,FALSE,2,14,0,,,,"","","",FALSE,"",TRUE,TRUE
"3798_3",2022,3,TRUE,TRUE,TRUE,2,11,1,1,0,1,"124","","",FALSE,";",TRUE,TRUE
"3798_3",2023,3,TRUE,FALSE,FALSE,1,7,0,,,,"","","",FALSE,"",TRUE,TRUE
"3798_3",2024,3,TRUE,FALSE,FALSE,4,17,2,,,,"","in phenology 3796 two plants; phen white+silver","",FALSE,"",TRUE,TRUE
"3799_3",2019,3,TRUE,FALSE,FALSE,3,14,0,,,,"","","",FALSE,"",TRUE,TRUE
"3799_3",2020,3,TRUE,FALSE,FALSE,1,9.9,0,,,,"","","",FALSE,"",TRUE,TRUE
"3799_3",2021,3,TRUE,FALSE,FALSE,1,15.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3799_3",2022,3,TRUE,TRUE,TRUE,3,23,1,1,170,1,"138","","",FALSE,";",TRUE,TRUE
"3799_3",2023,3,TRUE,TRUE,TRUE,2,26.5,1,1,106,1,"130","","",FALSE,"",TRUE,TRUE
"3799_3",2024,3,TRUE,TRUE,TRUE,2,20,1,1,0,1,"117","","",FALSE,"counted on 13-Jun",TRUE,TRUE
"3801_15",2016,15,TRUE,FALSE,FALSE,1,15,0,,,,"","","",FALSE,"",TRUE,TRUE
"3801_15",2017,15,TRUE,FALSE,FALSE,1,16,0,,,,"","","",FALSE,"",TRUE,TRUE
"3801_15",2018,15,TRUE,FALSE,FALSE,0,,,,,,"","no plant","",FALSE,"",FALSE,FALSE
"3801_15",2019,15,TRUE,FALSE,FALSE,0,,,,,,"","no plant","",FALSE,"",FALSE,FALSE
"3801_15",2020,15,TRUE,FALSE,FALSE,,,,,,,"","","",FALSE,"",FALSE,FALSE
"3801_15",2021,15,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3801_15",2022,15,TRUE,FALSE,FALSE,0,,,,,,"","NP, tag pulled","",FALSE,"",FALSE,FALSE
"3803_5",2017,5,TRUE,FALSE,FALSE,3,9,1,,,,"","","",FALSE,"",TRUE,TRUE
"3803_5",2018,5,TRUE,FALSE,FALSE,1,7,0,,,,"","","",FALSE,"",TRUE,TRUE
"3803_5",2019,5,TRUE,FALSE,FALSE,0,,,,,,"","no plant","",FALSE,"",FALSE,FALSE
"3803_5",2020,5,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3803_5",2021,5,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3803_5",2022,5,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3803_5",2023,5,TRUE,FALSE,FALSE,,,,,,,"","NPNT > 2 years.","",FALSE,"",FALSE,FALSE
"3803_5",2024,5,TRUE,FALSE,FALSE,0,,,,,,"","NP; tag pulled","",FALSE,"",FALSE,FALSE
"3805_4",2016,4,TRUE,FALSE,FALSE,3,7.3,,,,,"","","",FALSE,"",TRUE,TRUE
"3805_4",2017,4,TRUE,FALSE,FALSE,2,10.5,1,,,,"","","",FALSE,"",TRUE,TRUE
"3805_4",2018,4,TRUE,FALSE,FALSE,1,10,0,,,,"","","",FALSE,"",TRUE,TRUE
"3805_4",2019,4,TRUE,FALSE,FALSE,0,,,,,,"","no plant","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3805_4",2020,4,TRUE,FALSE,FALSE,1,11.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3805_4",2021,4,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3805_4",2022,4,TRUE,FALSE,FALSE,0,,,,,,"","NP. Tag pulled","",FALSE,"",FALSE,FALSE
"3807_5",2017,5,TRUE,FALSE,FALSE,3,12.5,2,,,,"","","",FALSE,"",TRUE,TRUE
"3807_5",2018,5,TRUE,FALSE,FALSE,1,14,0,,,,"","","",FALSE,"",TRUE,TRUE
"3807_5",2019,5,TRUE,FALSE,FALSE,0,,,,,,"","no plant","; imputed survival after gap length 2",TRUE,"",FALSE,TRUE
"3807_5",2020,5,TRUE,FALSE,FALSE,,,,,,,"","","; imputed survival after gap length NA",TRUE,"",FALSE,TRUE
"3807_5",2021,5,TRUE,FALSE,FALSE,1,16,0,,,,"","","tag and ycoor edited; was 5023-I",TRUE,"",TRUE,TRUE
"3807_5",2022,5,TRUE,FALSE,FALSE,1,15,0,,,,"","2021: NPNT, maybe new tag 5023 or 5036. 2022: Found, and is 5023. Need to move data for 5023 in 2021 to this one ","",FALSE,"",TRUE,TRUE
"3807_5",2023,5,TRUE,FALSE,FALSE,3,15,2,,,,"","1 umbel dead","",FALSE,"",TRUE,TRUE
"3807_5",2024,5,TRUE,TRUE,TRUE,4,13,1,1,96,2,"103; 117","","",FALSE,"counted on 13-Jun",TRUE,TRUE
"3810_5",2017,5,TRUE,FALSE,FALSE,2,8,2,,,,"","","",FALSE,"",TRUE,TRUE
"3810_5",2018,5,TRUE,FALSE,FALSE,1,12,0,,,,"","","",FALSE,"",TRUE,TRUE
"3810_5",2019,5,TRUE,FALSE,FALSE,1,12,0,,,,"","","",FALSE,"",TRUE,TRUE
"3810_5",2020,5,TRUE,FALSE,FALSE,2,14.2,0,,,,"","","",FALSE,"",TRUE,TRUE
"3810_5",2021,5,TRUE,TRUE,FALSE,2,12.5,1,,,1,"118","","",FALSE,"",TRUE,TRUE
"3810_5",2022,5,TRUE,TRUE,TRUE,6,17,4,1,52,3,"117; 124; 145","","",FALSE,";",TRUE,TRUE
"3810_5",2022,5,TRUE,TRUE,TRUE,6,17,4,2,46,3,"117; 124; 145","","",FALSE,";",TRUE,TRUE
"3810_5",2022,5,TRUE,TRUE,TRUE,6,17,4,3,0,3,"117; 124; 145","","",FALSE,";",TRUE,TRUE
"3810_5",2023,5,TRUE,TRUE,TRUE,5,17,4,2,2,4,"123; 123; 130; 137","","",FALSE,"",TRUE,TRUE
"3810_5",2023,5,TRUE,TRUE,TRUE,5,17,4,3,0,4,"123; 123; 130; 137","","",FALSE,"",TRUE,TRUE
"3810_5",2023,5,TRUE,TRUE,TRUE,5,17,4,4,0,4,"123; 123; 130; 137","","",FALSE,"",TRUE,TRUE
"3810_5",2023,5,TRUE,TRUE,TRUE,5,17,4,1,14,4,"123; 123; 130; 137","","",FALSE,"",TRUE,TRUE
"3810_5",2024,5,TRUE,TRUE,TRUE,3,11,2,2,12,3,"103; 103; 124","","",FALSE,"counted on 5-Jun",TRUE,TRUE
"3810_5",2024,5,TRUE,TRUE,TRUE,3,11,2,1,0,3,"103; 103; 124","","",FALSE,"counted on 5-Jun",TRUE,TRUE
"3811_5",2017,5,TRUE,FALSE,FALSE,3,10,2,,,,"","","",FALSE,"",TRUE,TRUE
"3811_5",2018,5,TRUE,FALSE,FALSE,1,11,1,,,,"","","",FALSE,"",TRUE,TRUE
"3811_5",2019,5,TRUE,FALSE,FALSE,1,10.5,0,,,,"","dead and dried out","",FALSE,"",TRUE,TRUE
"3811_5",2020,5,TRUE,FALSE,FALSE,,,,,,,"","","; imputed survival after gap length 2",TRUE,"",FALSE,TRUE
"3811_5",2021,5,TRUE,FALSE,FALSE,0,,,,,,"","NP","; imputed survival after gap length NA",TRUE,"",FALSE,TRUE
"3811_5",2022,5,TRUE,TRUE,TRUE,2,13,1,1,0,1,"124","","",FALSE,";",TRUE,TRUE
"3811_5",2023,5,TRUE,FALSE,FALSE,3,12,1,,,,"","stalk out of ground, no seeds","",FALSE,"",TRUE,TRUE
"3811_5",2024,5,TRUE,TRUE,TRUE,5,15.5,2,1,0,2,"103; 117","","",FALSE,"counted on 13-Jun",TRUE,TRUE
"3811_5",2024,5,TRUE,TRUE,TRUE,5,15.5,2,2,64,2,"103; 117","","",FALSE,"counted on 13-Jun",TRUE,TRUE
"3812_4",2017,4,TRUE,FALSE,FALSE,1,11.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3812_4",2018,4,TRUE,FALSE,FALSE,1,6.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3812_4",2019,4,TRUE,FALSE,FALSE,0,,,,,,"","no plant","; imputed survival after gap length 2",TRUE,"",FALSE,TRUE
"3812_4",2020,4,TRUE,FALSE,FALSE,,,,,,,"","npnt","; imputed survival after gap length NA",TRUE,"",FALSE,TRUE
"3812_4",2021,4,TRUE,FALSE,FALSE,1,15,0,,,,"","","",FALSE,"",TRUE,TRUE
"3812_4",2022,4,TRUE,FALSE,FALSE,1,15,0,,,,"","","",FALSE,"",TRUE,TRUE
"3812_4",2023,4,TRUE,FALSE,FALSE,1,5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3812_4",2024,4,TRUE,FALSE,FALSE,1,12,0,,,,"","","",FALSE,"",TRUE,TRUE
"3813_15",2021,15,TRUE,FALSE,FALSE,2,8.5,0,,,,"","","NA; tag misentered as 3831",TRUE,"",TRUE,TRUE
"3813_15",2022,15,TRUE,TRUE,TRUE,5,18,1,1,70,1,"124","Tag says 3813","NA; tag misentered as 3831",TRUE,";",TRUE,TRUE
"3813_15",2023,15,TRUE,TRUE,TRUE,7,11,5,3,0,5,"116; 123; 123; 137; 137","tag says 3813. 1 umbel dead","NA; tag misentered as 3831",TRUE,"",TRUE,TRUE
"3813_15",2023,15,TRUE,TRUE,TRUE,7,11,5,2,38,5,"116; 123; 123; 137; 137","tag says 3813. 1 umbel dead","NA; tag misentered as 3831",TRUE,"",TRUE,TRUE
"3813_15",2023,15,TRUE,TRUE,TRUE,7,11,5,4,0,5,"116; 123; 123; 137; 137","tag says 3813. 1 umbel dead","NA; tag misentered as 3831",TRUE,"",TRUE,TRUE
"3813_15",2023,15,TRUE,TRUE,TRUE,7,11,5,1,112,5,"116; 123; 123; 137; 137","tag says 3813. 1 umbel dead","NA; tag misentered as 3831",TRUE,"",TRUE,TRUE
"3813_15",2023,15,TRUE,TRUE,TRUE,7,11,5,5,0,5,"116; 123; 123; 137; 137","tag says 3813. 1 umbel dead","NA; tag misentered as 3831",TRUE,"",TRUE,TRUE
"3813_15",2024,15,TRUE,TRUE,TRUE,5,13.5,3,2,48,3,"110; 117; 124","tag is 3813 not 3831","NA; tag misentered as 3831",TRUE,"counted on 13-Jun",TRUE,TRUE
"3813_15",2024,15,TRUE,TRUE,TRUE,5,13.5,3,1,0,3,"110; 117; 124","tag is 3813 not 3831","NA; tag misentered as 3831",TRUE,"counted on 13-Jun",TRUE,TRUE
"3814_1",2017,1,TRUE,FALSE,FALSE,3,6.5,1,,,,"","","",FALSE,"",TRUE,TRUE
"3814_1",2018,1,TRUE,FALSE,FALSE,3,11.5,1,,,,"","","",FALSE,"",TRUE,TRUE
"3814_1",2019,1,TRUE,FALSE,FALSE,2,10.5,0,,,,"","one leaf partially eaten","",FALSE,"",TRUE,TRUE
"3814_1",2020,1,TRUE,FALSE,FALSE,1,12.2,0,,,,"","new tag: 3782","",FALSE,"",TRUE,TRUE
"3814_1",2021,1,TRUE,FALSE,FALSE,2,15,2,,,,"","TAG IS 3782","",FALSE,"",TRUE,TRUE
"3814_1",2022,1,TRUE,TRUE,TRUE,1,14,2,2,0,2,"124; 138","Tag is 3782","",FALSE,";",TRUE,TRUE
"3814_1",2022,1,TRUE,TRUE,TRUE,1,14,2,1,54,2,"124; 138","Tag is 3782","",FALSE,";",TRUE,TRUE
"3814_1",2023,1,TRUE,TRUE,TRUE,3,15,2,1,0,2,"137; 137","In 2021, said tag was 3782, but found both tags this year! 3782 entered on new tags sheet, but is NOT new","",FALSE,"",TRUE,TRUE
"3814_1",2023,1,TRUE,TRUE,TRUE,3,15,2,2,0,2,"137; 137","In 2021, said tag was 3782, but found both tags this year! 3782 entered on new tags sheet, but is NOT new","",FALSE,"",TRUE,TRUE
"3814_1",2024,1,TRUE,FALSE,FALSE,4,14,2,,,,"","recorded as 3782 in phen","",FALSE,"",TRUE,TRUE
"3815_12",2021,12,TRUE,FALSE,FALSE,1,11,0,,,,"","new tag for 3423","",FALSE,"",TRUE,TRUE
"3815_12",2022,12,TRUE,FALSE,FALSE,0,,,,,,"","NP. was a new tag for 3423 but 3815 and 3423 are different plants, not close to each other. 3815 = also NP","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3815_12",2023,12,TRUE,FALSE,FALSE,1,10,0,,,,"","","",FALSE,"",TRUE,TRUE
"3815_12",2024,12,TRUE,FALSE,FALSE,0,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3816_14",2019,14,TRUE,FALSE,FALSE,3,15,1,,,,"","","",FALSE,"",TRUE,TRUE
"3816_14",2020,14,TRUE,FALSE,FALSE,2,20.4,0,,,,"","","",FALSE,"",TRUE,TRUE
"3816_14",2021,14,TRUE,FALSE,FALSE,3,26,0,,,,"","","",FALSE,"",TRUE,TRUE
"3816_14",2022,14,TRUE,TRUE,TRUE,2,20,1,1,26,1,"131","","",FALSE,";",TRUE,TRUE
"3816_14",2023,14,TRUE,TRUE,TRUE,2,16,1,1,66,1,"137","","",FALSE,"",TRUE,TRUE
"3816_14",2024,14,TRUE,FALSE,FALSE,1,24,0,,,,"","","",FALSE,"",TRUE,TRUE
"3816_15",2016,15,TRUE,FALSE,FALSE,3,14,0,,,,"","","",FALSE,"",TRUE,TRUE
"3817_5",2017,5,TRUE,FALSE,FALSE,3,10.5,2,,,,"","","",FALSE,"",TRUE,TRUE
"3817_5",2018,5,TRUE,FALSE,FALSE,1,10.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3817_5",2019,5,TRUE,FALSE,FALSE,1,12.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3817_5",2020,5,TRUE,FALSE,FALSE,,,,,,,"","","; imputed survival after gap length 1",TRUE,"",FALSE,TRUE
"3817_5",2021,5,TRUE,FALSE,FALSE,1,14,0,,,,"","","",FALSE,"",TRUE,TRUE
"3817_5",2022,5,TRUE,FALSE,FALSE,1,21,0,,,,"","","",FALSE,"",TRUE,TRUE
"3817_5",2023,5,TRUE,FALSE,FALSE,5,20,3,,,,"","","",FALSE,"",TRUE,TRUE
"3817_5",2024,5,TRUE,TRUE,TRUE,2,15,1,1,0,2,"110; 117","","",FALSE,"counted on 5-Jun",TRUE,TRUE
"3817_5",2024,5,TRUE,TRUE,TRUE,2,15,1,2,0,2,"110; 117","","",FALSE,"counted on 5-Jun",TRUE,TRUE
"3818_15",2017,15,TRUE,FALSE,FALSE,2,12,1,,,,"","","",FALSE,"",TRUE,TRUE
"3818_15",2018,15,TRUE,FALSE,FALSE,7,6.5,2,,,,"","","",FALSE,"",TRUE,TRUE
"3818_15",2019,15,TRUE,FALSE,FALSE,5,11.5,3,,,,"","","",FALSE,"",TRUE,TRUE
"3818_15",2020,15,TRUE,FALSE,FALSE,1,9.3,0,,,,"","","",FALSE,"",TRUE,TRUE
"3818_15",2021,15,TRUE,FALSE,FALSE,1,8.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3818_15",2022,15,TRUE,TRUE,TRUE,10,16.5,5,4,0,5,"124; 131; 131; 131; 145","","",FALSE,";",TRUE,TRUE
"3818_15",2022,15,TRUE,TRUE,TRUE,10,16.5,5,2,106,5,"124; 131; 131; 131; 145","","",FALSE,";",TRUE,TRUE
"3818_15",2022,15,TRUE,TRUE,TRUE,10,16.5,5,3,80,5,"124; 131; 131; 131; 145","","",FALSE,";",TRUE,TRUE
"3818_15",2022,15,TRUE,TRUE,TRUE,10,16.5,5,1,96,5,"124; 131; 131; 131; 145","","",FALSE,";",TRUE,TRUE
"3818_15",2022,15,TRUE,TRUE,TRUE,10,16.5,5,5,0,5,"124; 131; 131; 131; 145","","",FALSE,";",TRUE,TRUE
"3818_15",2023,15,TRUE,FALSE,FALSE,9,17,5,,,,"","1 umbel dead","",FALSE,"",TRUE,TRUE
"3818_15",2024,15,TRUE,TRUE,TRUE,6,15,6,1,54,5,"110; 110; 117; 117; 117","one umbel dead unmeasured","",FALSE,"counted on 13-Jun",TRUE,TRUE
"3818_15",2024,15,TRUE,TRUE,TRUE,6,15,6,3,0,5,"110; 110; 117; 117; 117","one umbel dead unmeasured","",FALSE,"counted on 13-Jun",TRUE,TRUE
"3818_15",2024,15,TRUE,TRUE,TRUE,6,15,6,2,22,5,"110; 110; 117; 117; 117","one umbel dead unmeasured","",FALSE,"counted on 13-Jun",TRUE,TRUE
"3820_5",2017,5,TRUE,FALSE,FALSE,3,11,2,,,,"","","",FALSE,"",TRUE,TRUE
"3820_5",2018,5,TRUE,FALSE,FALSE,2,14.5,1,,,,"","","",FALSE,"",TRUE,TRUE
"3820_5",2019,5,TRUE,FALSE,FALSE,0,,,,,,"","no plant","; imputed survival after gap length 2",TRUE,"",FALSE,TRUE
"3820_5",2020,5,TRUE,FALSE,FALSE,0,,,,,,"","no plant","; imputed survival after gap length NA",TRUE,"",FALSE,TRUE
"3820_5",2021,5,TRUE,FALSE,FALSE,1,15,0,,,,"","","",FALSE,"",TRUE,TRUE
"3820_5",2022,5,TRUE,TRUE,TRUE,3,21,1,1,11,1,"138","","",FALSE,";",TRUE,TRUE
"3820_5",2023,5,TRUE,TRUE,TRUE,3,19,2,1,10,2,"123; 137","","",FALSE,"",TRUE,TRUE
"3820_5",2023,5,TRUE,TRUE,TRUE,3,19,2,2,0,2,"123; 137","","",FALSE,"",TRUE,TRUE
"3820_5",2024,5,TRUE,TRUE,TRUE,3,15,2,1,0,2,"110; 131","","",FALSE,"counted on 5-Jun; plant/umbels gone;",TRUE,TRUE
"3821_1",2017,1,TRUE,FALSE,FALSE,4,24,1,,,,"","","",FALSE,"",TRUE,TRUE
"3821_1",2018,1,TRUE,FALSE,FALSE,2,16,1,,,,"","","",FALSE,"",TRUE,TRUE
"3821_1",2019,1,TRUE,FALSE,FALSE,2,12,1,,,,"","","",FALSE,"",TRUE,TRUE
"3821_1",2020,1,TRUE,FALSE,FALSE,3,14.5,2,,,,"","","",FALSE,"",TRUE,TRUE
"3821_1",2021,1,TRUE,TRUE,TRUE,4,17,2,2,0,2,"132; 132","","",FALSE,"dead;;",TRUE,TRUE
"3821_1",2021,1,TRUE,TRUE,TRUE,4,17,2,1,136,2,"132; 132","","",FALSE,";gb;mix of green and brown seeds.  Brown seeds are unhealthy (not just dry), look maybe rotten",TRUE,TRUE
"3821_1",2022,1,TRUE,TRUE,TRUE,5,22,3,3,0,3,"117; 138; 138","","",FALSE,";",TRUE,TRUE
"3821_1",2022,1,TRUE,TRUE,TRUE,5,22,3,1,50,3,"117; 138; 138","","",FALSE,";",TRUE,TRUE
"3821_1",2022,1,TRUE,TRUE,TRUE,5,22,3,2,0,3,"117; 138; 138","","",FALSE,";",TRUE,TRUE
"3821_1",2023,1,TRUE,FALSE,FALSE,2,17,2,,,,"","not on pehnology sheet","",FALSE,"",TRUE,TRUE
"3821_1",2024,1,TRUE,FALSE,FALSE,3,17.5,2,,,,"","not in phen because on boundary","",FALSE,"",TRUE,TRUE
"3823_13",2016,13,TRUE,FALSE,FALSE,1,4.1,0,,,,"","","",FALSE,"",TRUE,TRUE
"3823_13",2017,13,TRUE,FALSE,FALSE,1,4.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3823_13",2018,13,TRUE,FALSE,FALSE,1,10,0,,,,"","","",FALSE,"",TRUE,TRUE
"3823_13",2019,13,TRUE,FALSE,FALSE,2,11,1,,,,"","","",FALSE,"",TRUE,TRUE
"3823_13",2020,13,TRUE,FALSE,FALSE,,,,,,,"","","",FALSE,"",FALSE,FALSE
"3823_13",2021,13,TRUE,FALSE,FALSE,0,,,,,,"","NP","",FALSE,"",FALSE,FALSE
"3823_13",2022,13,TRUE,FALSE,FALSE,0,,,,,,"","NP, tag pulled","",FALSE,"",FALSE,FALSE
"3825_6",2016,6,TRUE,FALSE,FALSE,4,4.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3825_6",2017,6,TRUE,FALSE,FALSE,3,21.5,0,,,,"","","",FALSE,"",TRUE,TRUE
"3825_6",2018,6,TRUE,FALSE,FALSE,1,16,0,,,,"","","",FALSE,"",TRUE,TRUE
"3825_6",2019,6,TRUE,FALSE,FALSE,2,15,1,,,,"","","",FALSE,"",TRUE,TRUE
"3825_6",2020,6,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3825_6",2021,6,TRUE,FALSE,FALSE,,,,,,,"","NPNT","",FALSE,"",FALSE,FALSE
"3825_6",2022,6,TRUE,FALSE,FALSE,0,,,,,,"","NPNT. Tag pulled","",FALSE,"",FALSE,FALSE
"3826_13",2016,13,TRUE,FALSE,FALSE,1,1.1,2,,,,"","Top eaten, only 1 leaf remaining","",FALSE,"",TRUE,TRUE
"3826_13",2017,13,TRUE,FALSE,FALSE,4,11.5,2,,,,"","","",FALSE,"",TRUE,TRUE
"3826_13",2018,13,TRUE,FALSE,FALSE,1,10,0,,,,"","","",FALSE,"",TRUE,TRUE
"3826_13",2019,13,TRUE,FALSE,FALSE,1,10,0,,,,"","","",FALSE,"",TRUE,TRUE
"3826_13",2020,13,TRUE,FALSE,FALSE,2,10.8,0,,,,"","","",FALSE,"",TRUE,TRUE
"3826_13",2021,13,TRUE,TRUE,TRUE,4,12,1,1,4,1,"132","","",FALSE,";;",TRUE,TRUE
"3826_13",2022,13,TRUE,TRUE,TRUE,3,15,2,2,0,2,"96; 117","","",FALSE,";",TRUE,TRUE
"3826_13",2022,13,TRUE,TRUE,TRUE,3,15,2,1,164,2,"96; 117","","",FALSE,";",TRUE,TRUE
"3826_13",2023,13,TRUE,TRUE,TRUE,5,12,3,3,0,3,"116; 123; 130","1 umbel dead","",FALSE,"",TRUE,TRUE
"3826_13",2023,13,TRUE,TRUE,TRUE,5,12,3,2,32,3,"116; 123; 130","1 umbel dead","",FALSE,"",TRUE,TRUE
"3826_13",2023,13,TRUE,TRUE,TRUE,5,12,3,1,22,3,"116; 123; 130","1 umbel dead","",FALSE,"",TRUE,TRUE
"3826_13",2024,13,TRUE,TRUE,TRUE,6,9.5,2,1,12,3,"110; 124; 124","","",FALSE,"counted on 11-Jun",TRUE,TRUE
"3826_13",2024,13,TRUE,TRUE,TRUE,6,9.5,2,2,20,3,"110; 124; 124","","",FALSE,"counted on 11-Jun",TRUE,TRUE
