"Year","tagplot","plantid.phen","init.doy","n.lost.umbels","n.phen.umbels","plantid.demo","n.demo.umbels","No.leaves","Leaf.length","Plot","trt","prev.umbels","prev.leaves","prev.length","cur.size","prev.flwd"
2022,"3166_2","3166_2",130,1,2,"3166_2_12B",2,2,12.5,2,"control",1,4,14,3.2188758248682,TRUE
2022,"3166_2","3166_2",109,1,2,"3166_2_12B",2,2,12.5,2,"control",1,4,14,3.2188758248682,TRUE
2022,"3167_13","3167_13",130,1,1,"3167_13_12G",1,1,6.5,13,"control",0,3,12.5,1.87180217690159,FALSE
2022,"3167_2","3167_2",130,1,2,"3167_2_15B",2,3,12.5,2,"control",3,7,10,3.62434093297637,TRUE
2022,"3167_2","3167_2",116,1,2,"3167_2_15B",2,3,12.5,2,"control",3,7,10,3.62434093297637,TRUE
2022,"3169_2","3169_2",116,1,2,"3169_2_12J",2,3,9,2,"control",0,1,12.5,3.29583686600433,FALSE
2022,"3169_2","3169_2",137,1,2,"3169_2_12J",2,3,9,2,"control",0,1,12.5,3.29583686600433,FALSE
2022,"3172_2","3172_2",116,1,2,"3172_2_17A",2,3,13,2,"control",1,2,17.5,3.66356164612965,TRUE
2022,"3172_2","3172_2",144,1,2,"3172_2_17A",2,3,13,2,"control",1,2,17.5,3.66356164612965,TRUE
2022,"3173_6","3173_6",144,2,4,"3173_6_18F",4,4,18,6,"irrigated",1,2,14,4.27666611901606,TRUE
2022,"3173_6","3173_6",109,2,4,"3173_6_18F",4,4,18,6,"irrigated",1,2,14,4.27666611901606,TRUE
2022,"3173_6","3173_6",144,2,4,"3173_6_18F",4,4,18,6,"irrigated",1,2,14,4.27666611901606,TRUE
2022,"3173_6","3173_6",130,2,4,"3173_6_18F",4,4,18,6,"irrigated",1,2,14,4.27666611901606,TRUE
2022,"3175_2","3175_2",130,1,1,"3175_2_15A",1,2,23,2,"control",1,2,11.5,3.8286413964891,TRUE
2022,"3177_15","3177_15",137,0,4,"3177_15_6G",4,7,22.5,15,"drought",0,3,23,5.05942545826569,FALSE
2022,"3177_15","3177_15",116,0,4,"3177_15_6G",4,7,22.5,15,"drought",0,3,23,5.05942545826569,FALSE
2022,"3177_15","3177_15",116,0,4,"3177_15_6G",4,7,22.5,15,"drought",0,3,23,5.05942545826569,FALSE
2022,"3177_15","3177_15",137,0,4,"3177_15_6G",4,7,22.5,15,"drought",0,3,23,5.05942545826569,FALSE
2022,"3178_13","3178_13",144,0,1,"3178_13_2C",1,2,13,13,"control",0,1,11,3.25809653802148,FALSE
2022,"3178_5","3178_5",123,0,2,"3178_5_18E",2,5,15,5,"drought",0,1,15,4.31748811353631,FALSE
2022,"3178_5","3178_5",123,0,2,"3178_5_18E",2,5,15,5,"drought",0,1,15,4.31748811353631,FALSE
2022,"3179_6","3179_6",109,3,3,"3179_6_5E",3,5,16,6,"irrigated",2,3,15,4.38202663467388,TRUE
2022,"3179_6","3179_6",130,3,3,"3179_6_5E",3,5,16,6,"irrigated",2,3,15,4.38202663467388,TRUE
2022,"3179_6","3179_6",137,3,3,"3179_6_5E",3,5,16,6,"irrigated",2,3,15,4.38202663467388,TRUE
2022,"3180_13","3180_13",137,0,1,"3180_13_17H",1,2,15,13,"control",0,3,15,3.40119738166216,FALSE
2022,"3182_4","3182_4",137,1,2,"3182_4_16H",2,5,27,4,"irrigated",1,2,19,4.90527477843843,TRUE
2022,"3182_4","3182_4",137,1,2,"3182_4_16H",2,5,27,4,"irrigated",1,2,19,4.90527477843843,TRUE
2022,"3185_2","3185_2",137,0,2,"3185_2_19B",2,4,14,2,"control",1,3,12,4.02535169073515,TRUE
2022,"3185_2","3185_2",116,0,2,"3185_2_19B",2,4,14,2,"control",1,3,12,4.02535169073515,TRUE
2022,"3187_13","3187_13",137,1,2,"3187_13_1J",2,4,17,13,"control",1,3,10,4.21950770517611,TRUE
2022,"3187_13","3187_13",116,1,2,"3187_13_1J",2,4,17,13,"control",1,3,10,4.21950770517611,TRUE
2022,"3190_10","3190_10",116,2,2,"3190_10_1B",2,3,17,10,"drought",1,2,13.5,3.93182563272433,TRUE
2022,"3190_10","3190_10",116,2,2,"3190_10_1B",2,3,17,10,"drought",1,2,13.5,3.93182563272433,TRUE
2022,"3190_2","3190_2",137,0,1,"3190_2_18C",1,3,17,2,"control",0,1,10.5,3.93182563272433,FALSE
2022,"3192_1","3192_1",130,0,1,"3192_1_11B",1,2,15,1,"irrigated",1,3,14,3.40119738166216,TRUE
2022,"3193_5","3193_5",144,0,1,"3193_5_3B",1,6,20.5,5,"drought",0,2,17.5,4.81218435537242,FALSE
2022,"3196_5","3196_5",116,0,2,"3196_5_4D",2,6,18,5,"drought",0,0,NA,4.68213122712422,FALSE
2022,"3196_5","3196_5",137,0,2,"3196_5_4D",2,6,18,5,"drought",0,0,NA,4.68213122712422,FALSE
2022,"3197_5","3197_5",123,0,4,"3197_5_3A",4,7,14,5,"drought",2,6,17,4.58496747867057,TRUE
2022,"3197_5","3197_5",116,0,4,"3197_5_3A",4,7,14,5,"drought",2,6,17,4.58496747867057,TRUE
2022,"3197_5","3197_5",137,0,4,"3197_5_3A",4,7,14,5,"drought",2,6,17,4.58496747867057,TRUE
2022,"3197_5","3197_5",137,0,4,"3197_5_3A",4,7,14,5,"drought",2,6,17,4.58496747867057,TRUE
2022,"3198_5","3198_5",123,1,2,"3198_5_9B",2,2,10,5,"drought",0,1,15,2.99573227355399,FALSE
2022,"3198_5","3198_5",116,1,2,"3198_5_9B",2,2,10,5,"drought",0,1,15,2.99573227355399,FALSE
2022,"3199_5","3199_5",116,0,2,"3199_5_4B",2,5,18,5,"drought",0,3,14,4.49980967033027,FALSE
2022,"3199_5","3199_5",137,0,2,"3199_5_4B",2,5,18,5,"drought",0,3,14,4.49980967033027,FALSE
2022,"3200_5","3200_5",116,1,3,"3200_5_4F",3,5,15,5,"drought",1,2,8,4.31748811353631,TRUE
2022,"3200_5","3200_5",109,1,3,"3200_5_4F",3,5,15,5,"drought",1,2,8,4.31748811353631,TRUE
2022,"3200_5","3200_5",123,1,3,"3200_5_4F",3,5,15,5,"drought",1,2,8,4.31748811353631,TRUE
2022,"3296_7","3298_7",123,1,2,"3296_7_9C",1,2,18,7,"drought",2,5,11.5,3.58351893845611,TRUE
2022,"3296_7","3298_7",109,1,2,"3296_7_9C",1,2,18,7,"drought",2,5,11.5,3.58351893845611,TRUE
2022,"3297_15","3297_15",109,1,2,"3297_15_12I",2,4,21,15,"drought",1,5,18,4.43081679884331,TRUE
2022,"3297_15","3297_15",130,1,2,"3297_15_12I",2,4,21,15,"drought",1,5,18,4.43081679884331,TRUE
2022,"3304_3","3304_3",144,1,2,"3304_3_3B",2,4,22,3,"control",1,3,19,4.47733681447821,TRUE
2022,"3304_3","3304_3",116,1,2,"3304_3_3B",2,4,22,3,"control",1,3,19,4.47733681447821,TRUE
2022,"3305_14","3305_14",116,0,1,"3305_14_7B",1,2,14,14,"drought",1,2,15,3.3322045101752,TRUE
2022,"3313_3","3313_3",137,0,1,"3313_3_3B",1,2,18,3,"control",0,3,18.5,3.58351893845611,FALSE
2022,"3319_6","3319_6",144,5,5,"3319_6_11A",5,7,16.5,6,"irrigated",4,5,18,4.74927052996185,TRUE
2022,"3319_6","3319_6",137,5,5,"3319_6_11A",5,7,16.5,6,"irrigated",4,5,18,4.74927052996185,TRUE
2022,"3319_6","3319_6",116,5,5,"3319_6_11A",5,7,16.5,6,"irrigated",4,5,18,4.74927052996185,TRUE
2022,"3319_6","3319_6",144,5,5,"3319_6_11A",5,7,16.5,6,"irrigated",4,5,18,4.74927052996185,TRUE
2022,"3319_6","3319_6",137,5,5,"3319_6_11A",5,7,16.5,6,"irrigated",4,5,18,4.74927052996185,TRUE
2022,"3333_13","3333_13",151,0,2,"3333_13_12A",2,2,7.5,13,"control",0,NA,NA,2.70805020110221,FALSE
2022,"3333_13","3333_13",151,0,2,"3333_13_12A",2,2,7.5,13,"control",0,NA,NA,2.70805020110221,FALSE
2022,"3336_13","3336_13",130,0,1,"3336_13_3C",1,2,18,13,"control",0,1,10,3.58351893845611,FALSE
2022,"3338_5","3338_5",123,1,2,"3338_5_3I",2,3,15,5,"drought",0,1,12.5,3.80666248977032,FALSE
2022,"3338_5","3338_5",109,1,2,"3338_5_3I",2,3,15,5,"drought",0,1,12.5,3.80666248977032,FALSE
2022,"3341_15","3341_15",123,0,7,"3341_15_3H",7,10,24.5,15,"drought",2,2,9,5.50125821054473,TRUE
2022,"3341_15","3341_15",123,0,7,"3341_15_3H",7,10,24.5,15,"drought",2,2,9,5.50125821054473,TRUE
2022,"3341_15","3341_15",116,0,7,"3341_15_3H",7,10,24.5,15,"drought",2,2,9,5.50125821054473,TRUE
2022,"3341_15","3341_15",116,0,7,"3341_15_3H",7,10,24.5,15,"drought",2,2,9,5.50125821054473,TRUE
2022,"3341_15","3341_15",158,0,7,"3341_15_3H",7,10,24.5,15,"drought",2,2,9,5.50125821054473,TRUE
2022,"3341_15","3341_15",130,0,7,"3341_15_3H",7,10,24.5,15,"drought",2,2,9,5.50125821054473,TRUE
2022,"3341_15","3341_15",158,0,7,"3341_15_3H",7,10,24.5,15,"drought",2,2,9,5.50125821054473,TRUE
2022,"3347_1","3347_1",130,0,1,"3347_1_15I",1,2,15,1,"irrigated",0,1,13,3.40119738166216,FALSE
2022,"3349_3","3349_3",137,1,3,"3349_3_1F",3,5,13,3,"control",1,2,16.5,4.17438726989564,TRUE
2022,"3349_3","3349_3",116,1,3,"3349_3_1F",3,5,13,3,"control",1,2,16.5,4.17438726989564,TRUE
2022,"3349_3","3349_3",137,1,3,"3349_3_1F",3,5,13,3,"control",1,2,16.5,4.17438726989564,TRUE
2022,"3352_2","3352_2",144,1,2,"3352_2_19H",2,3,11,2,"control",2,3,14,3.49650756146648,TRUE
2022,"3352_2","3352_2",130,1,2,"3352_2_19H",2,3,11,2,"control",2,3,14,3.49650756146648,TRUE
2022,"3353_10","3353_10",123,1,2,"3353_10_5E",2,4,27,10,"drought",0,2,18,4.68213122712422,FALSE
2022,"3353_10","3353_10",102,1,2,"3353_10_5E",2,4,27,10,"drought",0,2,18,4.68213122712422,FALSE
2022,"3354_15","3354_15",137,2,7,"3354_15_11B",7,11,14,15,"drought",1,4,11.5,5.03695260241363,TRUE
2022,"3354_15","3354_15",144,2,7,"3354_15_11B",7,11,14,15,"drought",1,4,11.5,5.03695260241363,TRUE
2022,"3354_15","3354_15",116,2,7,"3354_15_11B",7,11,14,15,"drought",1,4,11.5,5.03695260241363,TRUE
2022,"3354_15","3354_15",144,2,7,"3354_15_11B",7,11,14,15,"drought",1,4,11.5,5.03695260241363,TRUE
2022,"3354_15","3354_15",116,2,7,"3354_15_11B",7,11,14,15,"drought",1,4,11.5,5.03695260241363,TRUE
2022,"3354_15","3354_15",137,2,7,"3354_15_11B",7,11,14,15,"drought",1,4,11.5,5.03695260241363,TRUE
2022,"3354_15","3354_15",116,2,7,"3354_15_11B",7,11,14,15,"drought",1,4,11.5,5.03695260241363,TRUE
2022,"3357_13","3357_13",137,0,1,"3357_13_16J",1,3,13,13,"control",1,4,11,3.66356164612965,TRUE
2022,"3358_13","3358_13",137,2,3,"3358_13_16A",3,5,10,13,"control",0,3,19,3.91202300542815,FALSE
2022,"3358_13","3358_13",116,2,3,"3358_13_16A",3,5,10,13,"control",0,3,19,3.91202300542815,FALSE
2022,"3358_13","3358_13",137,2,3,"3358_13_16A",3,5,10,13,"control",0,3,19,3.91202300542815,FALSE
2022,"3358_6","3358_6",123,1,5,"3358_6_12D",4,6,23,6,"irrigated",3,7,14.5,4.9272536851572,TRUE
2022,"3358_6","3358_6",130,1,5,"3358_6_12D",4,6,23,6,"irrigated",3,7,14.5,4.9272536851572,TRUE
2022,"3358_6","3358_6",116,1,5,"3358_6_12D",4,6,23,6,"irrigated",3,7,14.5,4.9272536851572,TRUE
2022,"3358_6","3358_6",172,1,5,"3358_6_12D",4,6,23,6,"irrigated",3,7,14.5,4.9272536851572,TRUE
2022,"3358_6","3358_6",123,1,5,"3358_6_12D",4,6,23,6,"irrigated",3,7,14.5,4.9272536851572,TRUE
2022,"3360_14","3360_14",116,3,4,"3360_14_8D",3,4,22,14,"drought",1,2,16.5,4.47733681447821,TRUE
2022,"3360_14","3360_14",109,3,4,"3360_14_8D",3,4,22,14,"drought",1,2,16.5,4.47733681447821,TRUE
2022,"3360_14","3360_14",95,3,4,"3360_14_8D",3,4,22,14,"drought",1,2,16.5,4.47733681447821,TRUE
2022,"3360_14","3360_14",137,3,4,"3360_14_8D",3,4,22,14,"drought",1,2,16.5,4.47733681447821,TRUE
2022,"3360_6","3360_6",137,1,2,"3360_6_12C",2,1,23.5,6,"irrigated",2,3,16,3.15700042115011,TRUE
2022,"3360_6","3360_6",116,1,2,"3360_6_12C",2,1,23.5,6,"irrigated",2,3,16,3.15700042115011,TRUE
2022,"3364_4","3364_4",130,1,3,"3364_4_3H",3,4,18,4,"irrigated",0,5,15,4.27666611901606,FALSE
2022,"3364_4","3364_4",123,1,3,"3364_4_3H",3,4,18,4,"irrigated",0,5,15,4.27666611901606,FALSE
2022,"3364_4","3364_4",109,1,3,"3364_4_3H",3,4,18,4,"irrigated",0,5,15,4.27666611901606,FALSE
2022,"3365_1","3365_1",116,1,2,"3365_1_0J",2,3,10,1,"irrigated",0,2,11.5,3.40119738166216,FALSE
2022,"3365_1","3365_1",137,1,2,"3365_1_0J",2,3,10,1,"irrigated",0,2,11.5,3.40119738166216,FALSE
2022,"3366_14","3366_14",137,1,2,"3366_14_9C",2,3,15,14,"drought",0,2,16.5,3.80666248977032,FALSE
2022,"3366_14","3366_14",116,1,2,"3366_14_9C",2,3,15,14,"drought",0,2,16.5,3.80666248977032,FALSE
2022,"3367_13","3367_13",123,1,1,"3367_13_3H",1,2,7,13,"control",0,2,12.5,2.63905732961526,FALSE
2022,"3367_14","3363_14",137,2,4,"3367_14_15H",4,6,20.5,14,"drought",3,7,19,4.81218435537242,TRUE
2022,"3367_14","3363_14",123,2,4,"3367_14_15H",4,6,20.5,14,"drought",3,7,19,4.81218435537242,TRUE
2022,"3367_14","3363_14",130,2,4,"3367_14_15H",4,6,20.5,14,"drought",3,7,19,4.81218435537242,TRUE
2022,"3367_14","3363_14",109,2,4,"3367_14_15H",4,6,20.5,14,"drought",3,7,19,4.81218435537242,TRUE
2022,"3368_7","3368_7",144,0,1,"3368_7_7I",1,3,32,7,"drought",0,4,15,4.56434819146784,FALSE
2022,"3370_7","3370_7",151,1,1,"3370_7_2A",1,4,24.5,7,"drought",0,2,12,4.58496747867057,FALSE
2022,"3371_15","3371_15",116,0,3,"3371_15_14C",3,7,20,15,"drought",1,4,11,4.9416424226093,TRUE
2022,"3371_15","3371_15",137,0,3,"3371_15_14C",3,7,20,15,"drought",1,4,11,4.9416424226093,TRUE
2022,"3371_15","3371_15",123,0,3,"3371_15_14C",3,7,20,15,"drought",1,4,11,4.9416424226093,TRUE
2022,"3372_15","3372_15",137,1,3,"3372_15_19C",3,2,24,15,"drought",2,3,23,3.87120101090789,TRUE
2022,"3372_15","3372_15",123,1,3,"3372_15_19C",3,2,24,15,"drought",2,3,23,3.87120101090789,TRUE
2022,"3372_15","3372_15",137,1,3,"3372_15_19C",3,2,24,15,"drought",2,3,23,3.87120101090789,TRUE
2022,"3372_6","3372_6",144,0,1,"3372_6_14G",1,2,13,6,"irrigated",1,2,10,3.25809653802148,TRUE
2022,"3373_13","3373_13",116,1,2,"3373_13_13J",2,3,12,13,"control",1,5,17,3.58351893845611,TRUE
2022,"3373_13","3373_13",137,1,2,"3373_13_13J",2,3,12,13,"control",1,5,17,3.58351893845611,TRUE
2022,"3374_6","3374_6",123,0,1,"3374_6_18H",1,2,15,6,"irrigated",0,1,14.5,3.40119738166216,FALSE
2022,"3375_7","3375_7",123,2,2,"3375_7_3C",2,2,21,7,"drought",0,NA,NA,3.73766961828337,FALSE
2022,"3375_7","3375_7",116,2,2,"3375_7_3C",2,2,21,7,"drought",0,NA,NA,3.73766961828337,FALSE
2022,"3376_13","3376_13",137,1,3,"3376_13_16F",3,4,11,13,"control",1,4,17,3.78418963391826,TRUE
2022,"3376_13","3376_13",130,1,3,"3376_13_16F",3,4,11,13,"control",1,4,17,3.78418963391826,TRUE
2022,"3376_13","3376_13",109,1,3,"3376_13_16F",3,4,11,13,"control",1,4,17,3.78418963391826,TRUE
2022,"3377_15","3377_15",116,1,3,"3377_15_14G",3,5,23,15,"drought",1,1,11,4.74493212836325,TRUE
2022,"3377_15","3377_15",116,1,3,"3377_15_14G",3,5,23,15,"drought",1,1,11,4.74493212836325,TRUE
2022,"3377_15","3377_15",102,1,3,"3377_15_14G",3,5,23,15,"drought",1,1,11,4.74493212836325,TRUE
2022,"3382_13","3382_13",123,1,3,"3382_13_5C",3,5,8,13,"control",1,2,10,3.68887945411394,TRUE
2022,"3382_13","3382_13",123,1,3,"3382_13_5C",3,5,8,13,"control",1,2,10,3.68887945411394,TRUE
2022,"3382_13","3382_13",95,1,3,"3382_13_5C",3,5,8,13,"control",1,2,10,3.68887945411394,TRUE
2022,"3384_13","3384_13",144,0,1,"3384_13_6G",1,3,13.5,13,"control",0,2,13.5,3.70130197411249,FALSE
2022,"3384_15","3384_15",137,1,4,"3384_15_16I",4,4,17,15,"drought",0,3,14.5,4.21950770517611,FALSE
2022,"3384_15","3384_15",130,1,4,"3384_15_16I",4,4,17,15,"drought",0,3,14.5,4.21950770517611,FALSE
2022,"3384_15","3384_15",123,1,4,"3384_15_16I",4,4,17,15,"drought",0,3,14.5,4.21950770517611,FALSE
2022,"3384_15","3384_15",123,1,4,"3384_15_16I",4,4,17,15,"drought",0,3,14.5,4.21950770517611,FALSE
2022,"3385_14","3385_14",144,0,1,"3385_14_5D",1,3,16.5,14,"drought",0,1,18,3.90197266957464,FALSE
2022,"3390_13","3390_13",130,1,2,"3390_13_7G",2,6,13.5,13,"control",1,4,14.5,4.39444915467244,TRUE
2022,"3390_13","3390_13",116,1,2,"3390_13_7G",2,6,13.5,13,"control",1,4,14.5,4.39444915467244,TRUE
2022,"3391_13","3391_13",123,0,1,"3391_13_7G",1,2,9,13,"control",0,2,13,2.89037175789616,FALSE
2022,"3391_15","3391_15",137,1,2,"3391_15_16A",2,4,21,15,"drought",2,2,16,4.43081679884331,TRUE
2022,"3391_15","3391_15",130,1,2,"3391_15_16A",2,4,21,15,"drought",2,2,16,4.43081679884331,TRUE
2022,"3393_15","3393_15",144,1,2,"3393_15_0J",2,3,19,15,"drought",1,2,11.5,4.04305126783455,TRUE
2022,"3393_15","3393_15",137,1,2,"3393_15_0J",2,3,19,15,"drought",1,2,11.5,4.04305126783455,TRUE
2022,"3395_12","3395_12",109,1,3,"3395_12_17C",3,5,14,12,"irrigated",0,2,16,4.24849524204936,FALSE
2022,"3395_12","3395_12",137,1,3,"3395_12_17C",3,5,14,12,"irrigated",0,2,16,4.24849524204936,FALSE
2022,"3395_12","3395_12",137,1,3,"3395_12_17C",3,5,14,12,"irrigated",0,2,16,4.24849524204936,FALSE
2022,"3395_15","3395_15",123,1,3,"3395_15_16G",3,6,18,15,"drought",1,2,18.5,4.68213122712422,TRUE
2022,"3395_15","3395_15",123,1,3,"3395_15_16G",3,6,18,15,"drought",1,2,18.5,4.68213122712422,TRUE
2022,"3395_15","3395_15",95,1,3,"3395_15_16G",3,6,18,15,"drought",1,2,18.5,4.68213122712422,TRUE
2022,"3396_13","3396_13",144,0,3,"3396_13_12B",3,4,10,13,"control",3,6,15.5,3.68887945411394,TRUE
2022,"3396_13","3396_13",144,0,3,"3396_13_12B",3,4,10,13,"control",3,6,15.5,3.68887945411394,TRUE
2022,"3396_13","3396_13",144,0,3,"3396_13_12B",3,4,10,13,"control",3,6,15.5,3.68887945411394,TRUE
2022,"3397_13","3397_13",144,0,2,"3397_13_17G",2,4,14,13,"control",1,2,18,4.02535169073515,TRUE
2022,"3397_13","3397_13",137,0,2,"3397_13_17G",2,4,14,13,"control",1,2,18,4.02535169073515,TRUE
2022,"3397_15","3397_15",137,0,3,"3397_15_11F",3,6,19,15,"drought",1,1,9,4.7361984483945,TRUE
2022,"3397_15","3397_15",130,0,3,"3397_15_11F",3,6,19,15,"drought",1,1,9,4.7361984483945,TRUE
2022,"3397_15","3397_15",130,0,3,"3397_15_11F",3,6,19,15,"drought",1,1,9,4.7361984483945,TRUE
2022,"3400_6","3400_6",158,0,1,"3400_6_8E",1,2,19.5,6,"irrigated",1,2,16,3.66356164612965,TRUE
2022,"3401_15","3401_15",109,1,2,"3401_15_12G",2,3,21,15,"drought",0,1,21.5,4.14313472639153,FALSE
2022,"3401_15","3401_15",137,1,2,"3401_15_12G",2,3,21,15,"drought",0,1,21.5,4.14313472639153,FALSE
2022,"3401_7","3401_7",137,0,1,"3401_7_5H",1,1,19,7,"drought",0,1,10,2.94443897916644,FALSE
2022,"3403_7","3403_7",151,1,1,"3403_7_12I",1,2,20,7,"drought",0,1,16.5,3.68887945411394,FALSE
2022,"3406_7","3406_7",137,1,1,"3406_7_12J",1,1,9,7,"drought",0,2,13,2.19722457733622,FALSE
2022,"3408_7","3408_7",137,1,1,"3408_7_17C",1,1,18.5,7,"drought",0,1,19,2.91777073208428,FALSE
2022,"3410_1","3410_1",137,0,1,"3410_1_4J",1,2,14,1,"irrigated",1,4,13.5,3.3322045101752,TRUE
2022,"3412_1","3412_1",130,0,1,"3412_1_9I",1,2,15,1,"irrigated",0,1,11,3.40119738166216,FALSE
2022,"3413_12","3413_12",151,0,1,"3413_12_16I",1,3,19,12,"irrigated",0,1,10,4.04305126783455,FALSE
2022,"3413_2","3413_2",144,1,2,"3413_2_2E",2,3,11,2,"control",0,3,10.5,3.49650756146648,FALSE
2022,"3413_2","3413_2",123,1,2,"3413_2_2E",2,3,11,2,"control",0,3,10.5,3.49650756146648,FALSE
2022,"3417_15","3417_15",102,1,3,"3417_15_6I",3,6,20,15,"drought",1,4,19,4.78749174278205,TRUE
2022,"3417_15","3417_15",144,1,3,"3417_15_6I",3,6,20,15,"drought",1,4,19,4.78749174278205,TRUE
2022,"3417_15","3417_15",123,1,3,"3417_15_6I",3,6,20,15,"drought",1,4,19,4.78749174278205,TRUE
2022,"3421_13","3421_13",116,1,2,"3421_13_0C",2,3,19,13,"control",1,2,13,4.04305126783455,TRUE
2022,"3421_13","3421_13",137,1,2,"3421_13_0C",2,3,19,13,"control",1,2,13,4.04305126783455,TRUE
2022,"3422_13","3422_13",151,0,1,"3422_13_0C",1,2,14.5,13,"control",0,2,12.5,3.36729582998647,FALSE
2022,"3423_12","3423_12",144,0,3,"3423_12_13H",3,5,14.5,12,"irrigated",0,NA,NA,4.28358656186063,FALSE
2022,"3423_12","3423_12",144,0,3,"3423_12_13H",3,5,14.5,12,"irrigated",0,NA,NA,4.28358656186063,FALSE
2022,"3423_12","3423_12",137,0,3,"3423_12_13H",3,5,14.5,12,"irrigated",0,NA,NA,4.28358656186063,FALSE
2022,"3423_15","3423_15",144,0,2,"3423_15_2I",2,3,24,15,"drought",1,2,18.5,4.27666611901606,TRUE
2022,"3423_15","3423_15",130,0,2,"3423_15_2I",2,3,24,15,"drought",1,2,18.5,4.27666611901606,TRUE
2022,"3424_1","3424_1",130,1,1,"3424_1_12G",1,3,25.5,1,"irrigated",0,3,21,4.33729074083249,FALSE
2022,"3427_15","3427_15",144,1,2,"3427_15_1J",2,4,19.5,15,"drought",1,2,11,4.35670882668959,TRUE
2022,"3427_15","3427_15",123,1,2,"3427_15_1J",2,4,19.5,15,"drought",1,2,11,4.35670882668959,TRUE
2022,"3428_13","3428_13",130,0,1,"3428_13_0D",1,2,16.5,13,"control",1,2,13,3.49650756146648,TRUE
2022,"3429_13","3429_13",123,0,1,"3429_13_0D",1,2,15,13,"control",1,1,13,3.40119738166216,TRUE
2022,"3431_13","3431_13",116,0,2,"3431_13_0D",2,5,15.5,13,"control",0,2,13,4.3502779363593,FALSE
2022,"3431_13","3431_13",137,0,2,"3431_13_0D",2,5,15.5,13,"control",0,2,13,4.3502779363593,FALSE
2022,"3432_1","3432_1",130,0,2,"3432_1_19A",2,2,14,1,"irrigated",0,2,21.5,3.3322045101752,FALSE
2022,"3432_1","3432_1",130,0,2,"3432_1_19A",2,2,14,1,"irrigated",0,2,21.5,3.3322045101752,FALSE
2022,"3432_14","3432_14",95,1,3,"3432_14_2J",3,4,19,14,"drought",1,2,16,4.33073334028633,TRUE
2022,"3432_14","3432_14",130,1,3,"3432_14_2J",3,4,19,14,"drought",1,2,16,4.33073334028633,TRUE
2022,"3432_14","3432_14",123,1,3,"3432_14_2J",3,4,19,14,"drought",1,2,16,4.33073334028633,TRUE
2022,"3433_13","3433_13",130,1,4,"3433_13_3A",4,8,13.5,13,"control",1,2,10,4.68213122712422,TRUE
2022,"3433_13","3433_13",130,1,4,"3433_13_3A",4,8,13.5,13,"control",1,2,10,4.68213122712422,TRUE
2022,"3433_13","3433_13",123,1,4,"3433_13_3A",4,8,13.5,13,"control",1,2,10,4.68213122712422,TRUE
2022,"3433_13","3433_13",95,1,4,"3433_13_3A",4,8,13.5,13,"control",1,2,10,4.68213122712422,TRUE
2022,"3433_14","3433_14",137,1,2,"3433_14_0I",2,4,20,14,"drought",0,3,17,4.38202663467388,FALSE
2022,"3433_14","3433_14",116,1,2,"3433_14_0I",2,4,20,14,"drought",0,3,17,4.38202663467388,FALSE
2022,"3434_1","3434_1",137,1,1,"3434_1_19F",1,3,14,1,"irrigated",1,3,12,3.73766961828337,TRUE
2022,"3436_15","3436_15",116,0,2,"3436_15_17H",2,4,20,15,"drought",1,2,15.5,4.38202663467388,TRUE
2022,"3436_15","3436_15",144,0,2,"3436_15_17H",2,4,20,15,"drought",1,2,15.5,4.38202663467388,TRUE
2022,"3440_14","3440_14",144,0,1,"3440_14_19F",1,4,18,14,"drought",0,1,10,4.27666611901606,FALSE
2022,"3441_13","3441_13",116,1,3,"3441_13_2B",3,4,14,13,"control",0,1,14.5,4.02535169073515,FALSE
2022,"3441_13","3441_13",116,1,3,"3441_13_2B",3,4,14,13,"control",0,1,14.5,4.02535169073515,FALSE
2022,"3441_13","3441_13",95,1,3,"3441_13_2B",3,4,14,13,"control",0,1,14.5,4.02535169073515,FALSE
2022,"3443_7","3443_7",116,1,1,"3443_7_7A",1,2,24,7,"drought",0,1,19.5,3.87120101090789,FALSE
2022,"3445_12","3445_12",137,0,1,"3445_12_10B",1,3,16,12,"irrigated",0,1,12,3.87120101090789,FALSE
2022,"3446_15","3446_15",144,0,1,"3446_15_15C",1,3,25,15,"drought",0,3,17,4.31748811353631,FALSE
2022,"3446_7","3446_7",102,0,2,"3446_7_16C",2,2,18,7,"drought",0,2,15,3.58351893845611,FALSE
2022,"3446_7","3446_7",109,0,2,"3446_7_16C",2,2,18,7,"drought",0,2,15,3.58351893845611,FALSE
2022,"3449_12","3449_12",130,0,2,"3449_12_12B",2,2,16,12,"irrigated",0,2,14,3.46573590279973,FALSE
2022,"3449_12","3449_12",144,0,2,"3449_12_12B",2,2,16,12,"irrigated",0,2,14,3.46573590279973,FALSE
2022,"3450_7","3450_7",123,1,3,"3450_7_4H",3,4,23.5,7,"drought",1,2,16.5,4.54329478227,TRUE
2022,"3450_7","3450_7",95,1,3,"3450_7_4H",3,4,23.5,7,"drought",1,2,16.5,4.54329478227,TRUE
2022,"3450_7","3450_7",123,1,3,"3450_7_4H",3,4,23.5,7,"drought",1,2,16.5,4.54329478227,TRUE
2022,"3451_12","3451_12",151,1,3,"3451_12_17D",3,4,16,12,"irrigated",0,2,15.5,4.15888308335967,FALSE
2022,"3451_12","3451_12",144,1,3,"3451_12_17D",3,4,16,12,"irrigated",0,2,15.5,4.15888308335967,FALSE
